Lat,Lon,dayofweek,hour
40.7567,-73.9723,3,19
40.7488,-74.0043,3,6
40.724,-74.008,3,17
40.7415,-73.9855,3,17
40.6858,-73.992,3,10
40.7303,-73.9865,3,21
40.7238,-73.9913,3,14
40.7542,-73.9692,3,11
40.7275,-74.0074,3,17
40.7985,-73.9691,3,17
40.8065,-73.9661,3,18
40.7047,-74.0094,3,18
40.7596,-73.9718,3,7
40.7752,-73.9635,3,22
40.7265,-74.0056,3,16
40.7762,-73.956,3,15
40.7697,-73.9845,3,15
40.7856,-73.9803,3,22
40.7438,-74.0071,3,15
40.6753,-73.989,3,19
40.7772,-73.9889,3,8
40.7598,-73.9957,3,17
40.7841,-73.9738,3,8
40.7911,-73.9763,3,18
40.7594,-73.9753,3,22
40.7487,-74.007,3,23
40.7475,-74.0058,3,14
40.7449,-73.9888,3,22
40.7272,-73.9498,3,8
40.7418,-73.9748,3,9
40.7603,-73.9257,3,6
40.7453,-73.977,3,10
40.7514,-73.9939,3,16
40.7613,-73.9995,3,11
40.7856,-73.95,3,15
40.7584,-73.9788,3,14
40.7575,-73.9753,3,16
40.752,-73.9477,3,3
40.7296,-74.0007,3,22
40.7251,-74.0076,3,17
40.6447,-73.7821,3,17
40.7654,-73.9526,3,19
40.7284,-74.0051,3,16
40.7254,-73.9899,3,18
40.7227,-73.9885,3,14
40.7427,-73.9921,3,19
40.7728,-73.9816,3,19
40.7607,-73.9859,3,8
40.7736,-73.9636,3,5
40.7622,-74.001,3,20
40.7246,-73.9916,3,6
40.7174,-73.98,3,9
40.7345,-74.0017,3,8
40.7147,-73.9585,3,18
40.7464,-73.9757,3,13
40.7798,-73.9842,3,6
40.7107,-74.0163,3,16
40.7214,-74.0013,3,11
40.7184,-74.0031,3,18
40.7434,-74.0071,3,19
40.7134,-74.0092,3,16
40.7752,-73.9569,3,15
40.7221,-74.004,3,8
40.7761,-73.9555,3,8
40.7128,-73.9441,3,9
40.7278,-74.004,3,6
40.7493,-73.9801,3,15
40.7058,-73.8883,3,16
40.7512,-73.97,3,19
40.7283,-73.9833,3,4
40.7363,-73.9936,3,18
40.7686,-73.8626,3,15
40.7301,-73.9936,3,7
40.6905,-73.9536,3,15
40.7597,-73.9801,3,22
40.724,-74.0043,3,18
40.7404,-74.0057,3,20
40.757,-73.962,3,4
40.7448,-73.9904,3,2
40.7241,-74.0033,3,20
40.7517,-74.0082,3,20
40.6894,-73.9513,3,22
40.7599,-73.9787,3,19
40.729,-74.0069,3,9
40.7408,-74.0007,3,10
40.7623,-73.9785,3,6
40.7816,-73.9831,3,8
40.7387,-73.9885,3,19
40.7342,-73.9997,3,23
40.7781,-73.9849,3,16
40.6465,-73.7899,3,5
40.7249,-73.9973,3,19
40.7475,-74.0082,3,21
40.6326,-73.9458,3,22
40.742,-74.0038,3,8
40.7422,-73.9834,3,15
40.7321,-73.9866,3,11
40.7267,-74.0002,3,16
40.621,-73.9127,3,7
40.7568,-73.9852,3,8
40.7263,-74.0058,3,15
40.7473,-73.99,3,13
40.7185,-73.9854,3,14
40.7201,-73.9989,3,18
40.7015,-73.9872,3,14
40.7271,-73.9803,3,9
40.7102,-73.9635,3,1
40.7313,-74.0087,3,12
40.7687,-73.9613,3,11
40.7385,-73.9805,3,11
40.7479,-73.9849,3,18
40.6866,-73.9359,3,15
40.7433,-73.9903,3,19
40.7232,-73.9913,3,8
40.7168,-73.9914,3,20
40.7221,-73.9975,3,19
40.7519,-73.9894,3,18
40.6899,-73.991,3,13
40.7866,-73.9795,3,7
40.754,-73.9858,3,9
40.7198,-74.0105,3,22
40.7071,-74.0076,3,19
40.7668,-73.9833,3,6
40.7604,-73.9953,3,7
40.7201,-73.9627,3,14
40.7679,-73.9619,3,6
40.7604,-73.9807,3,20
40.7504,-73.9947,3,22
40.6851,-73.9778,3,17
40.7428,-73.9965,3,12
40.645,-73.782,3,15
40.7242,-74.0,3,5
40.7135,-74.0092,3,1
40.7589,-73.9878,3,21
40.7394,-73.9938,3,22
40.764,-73.9559,3,9
40.7384,-74.0055,3,20
40.7551,-73.9723,3,21
40.7678,-73.9684,3,14
40.7622,-73.9681,3,14
40.7235,-73.9964,3,13
40.7346,-73.9986,3,17
40.737,-73.9885,3,21
40.7739,-73.8716,3,6
40.7222,-73.9974,3,16
40.7557,-73.9871,3,21
40.7475,-73.9831,3,23
40.7544,-73.9868,3,16
40.7732,-73.8855,3,20
40.7311,-73.9829,3,4
40.7251,-73.9775,3,17
40.7347,-73.9898,3,7
40.7591,-73.9791,3,0
40.7432,-73.9884,3,19
40.7518,-73.9767,3,11
40.7651,-73.9714,3,14
40.779,-73.9849,3,8
40.721,-73.9975,3,16
40.7162,-73.9502,3,23
40.7356,-73.9831,3,10
40.7195,-73.9869,3,18
40.7608,-73.9643,3,22
40.707,-73.8971,3,6
40.7545,-73.9718,3,13
40.7884,-73.9743,3,11
40.8018,-73.9456,3,17
40.7345,-74.0022,3,16
40.7512,-73.9692,3,8
40.7581,-73.9929,3,0
40.7288,-73.9941,3,9
40.6988,-73.9396,3,5
40.722,-73.9874,3,13
40.7271,-73.9878,3,15
40.7613,-73.9918,3,23
40.6742,-73.9655,3,13
40.7715,-73.9885,3,11
40.7471,-73.9927,3,9
40.7402,-73.9862,3,19
40.7378,-73.9879,3,20
40.7508,-73.9717,3,18
40.7667,-73.9693,3,14
40.7459,-73.9569,3,20
40.7638,-73.9751,3,16
40.7578,-73.9715,3,17
40.7322,-73.9865,3,12
40.7102,-74.0161,3,17
40.7737,-73.874,3,15
40.7676,-73.9925,3,11
40.7536,-73.9842,3,10
40.7077,-74.0032,3,9
40.7814,-73.9513,3,7
40.756,-73.9678,3,19
40.7216,-74.0012,3,14
40.7575,-73.9647,3,9
40.7295,-74.0023,3,22
40.7401,-73.9949,3,9
40.7883,-73.9686,3,8
40.668,-73.9586,3,18
40.7213,-73.9982,3,0
40.7669,-73.9627,3,11
40.7742,-73.8732,3,20
40.7515,-73.9803,3,16
40.6845,-73.6681,3,15
40.7148,-74.0054,3,18
40.7478,-74.0065,3,15
40.7601,-73.9823,3,21
40.8794,-73.8859,3,22
40.8157,-73.9015,3,15
40.7725,-73.9591,3,6
40.7291,-73.9853,3,20
40.7706,-73.8655,3,17
40.7583,-73.9709,3,18
40.7396,-73.9826,3,20
40.7556,-73.9763,3,21
40.7329,-74.0039,3,10
40.7418,-74.005,3,2
40.7181,-74.01,3,22
40.762,-73.9849,3,21
40.7444,-73.973,3,19
40.751,-73.9936,3,20
40.7602,-73.9891,3,21
40.7514,-73.9784,3,13
40.7141,-74.0146,3,13
40.7591,-73.9898,3,1
40.7827,-73.9814,3,9
40.7271,-73.9954,3,17
40.7137,-74.0119,3,21
40.752,-73.9759,3,18
40.773,-73.9604,3,18
40.7552,-73.9711,3,21
40.7368,-73.9799,3,7
40.7479,-73.9892,3,20
40.7149,-74.0019,3,17
40.7592,-73.9742,3,20
40.6374,-73.9521,3,8
40.7405,-73.9945,3,8
40.7076,-73.9669,3,19
40.705,-74.0078,3,9
40.7278,-74.003,3,11
40.7582,-73.9928,3,7
40.7334,-73.9893,3,19
40.6447,-73.7823,3,23
40.7448,-73.9787,3,18
40.77,-73.8646,3,13
40.6832,-73.871,3,22
40.7448,-73.9785,3,7
40.7531,-74.0039,3,19
40.7597,-73.9762,3,21
40.7272,-74.0056,3,22
40.7452,-73.9925,3,19
40.6672,-73.9618,3,13
40.7224,-73.9886,3,18
40.7197,-74.0102,3,10
40.7249,-74.0083,3,7
40.8647,-73.9231,3,11
40.7537,-73.9722,3,8
40.7547,-73.9813,3,12
40.7416,-73.9812,3,21
40.7811,-73.9607,3,11
40.7617,-73.9671,3,13
40.7542,-73.9737,3,17
40.7331,-74.0061,3,17
40.7305,-73.9848,3,7
40.7028,-73.9888,3,19
40.7647,-73.9687,3,12
40.7409,-73.9922,3,13
40.7635,-73.9639,3,13
40.7619,-73.9683,3,18
40.7184,-73.9823,3,20
40.7595,-73.9782,3,15
40.7323,-73.9879,3,21
40.7262,-74.0487,3,9
40.77,-73.8657,3,21
40.721,-74.0002,3,7
40.7569,-73.9827,3,18
40.7202,-73.9874,3,15
40.7419,-74.0075,3,16
40.7335,-73.9955,3,21
40.7255,-74.0035,3,22
40.7565,-73.9904,3,7
40.6978,-73.9851,3,11
40.7582,-73.9774,3,19
40.765,-73.9624,3,17
40.7819,-73.9755,3,11
40.7169,-73.9898,3,11
40.7707,-73.9586,3,19
40.7253,-73.998,3,3
40.6749,-73.9552,3,8
40.6447,-73.782,3,21
40.7685,-73.9556,3,13
40.7849,-73.9789,3,9
40.7113,-73.9665,3,2
40.7268,-73.9768,3,8
40.7642,-73.9541,3,18
40.7666,-73.9539,3,5
40.698,-73.9335,3,21
40.7666,-73.9531,3,9
40.774,-73.8725,3,16
40.7684,-73.9673,3,19
40.725,-73.9806,3,7
40.7092,-73.9371,3,23
40.7451,-73.9306,3,20
40.7498,-73.996,3,17
40.7487,-73.9895,3,17
40.7729,-73.9803,3,19
40.7353,-74.0098,3,20
40.7607,-73.9737,3,19
40.7349,-73.9943,3,11
40.7082,-74.0083,3,5
40.7178,-73.9924,3,20
40.7422,-74.0037,3,20
40.7483,-74.0055,3,5
40.6458,-73.7768,3,13
40.774,-73.8724,3,18
40.7534,-73.9664,3,19
40.7459,-74.0054,3,22
40.7407,-73.9931,3,21
40.7172,-73.9562,3,1
40.7214,-73.9926,3,18
40.7549,-73.9723,3,19
40.7407,-73.9916,3,16
40.7633,-73.9736,3,14
40.7638,-73.9775,3,9
40.7049,-74.012,3,12
40.7439,-73.993,3,19
40.7268,-73.9868,3,10
40.7532,-73.9813,3,17
40.705,-74.0154,3,9
40.7656,-73.9823,3,8
40.7195,-74.0088,3,19
40.7764,-73.9584,3,20
40.7329,-73.9838,3,0
40.716,-74.0133,3,22
40.761,-73.983,3,17
40.7674,-73.9663,3,22
40.6458,-73.7767,3,14
40.7503,-73.9854,3,9
40.7165,-74.0163,3,23
40.7045,-74.012,3,16
40.7218,-74.0041,3,13
40.7555,-73.9747,3,18
40.7233,-73.993,3,12
40.7517,-74.0037,3,9
40.7145,-74.0155,3,18
40.7859,-73.9533,3,11
40.7438,-73.9989,3,0
40.7681,-73.9587,3,18
40.7303,-73.9833,3,22
40.7438,-73.9838,3,22
40.7696,-73.982,3,16
40.6907,-73.9934,3,15
40.7071,-74.0134,3,5
40.7599,-73.9848,3,14
40.7508,-73.9864,3,22
40.7442,-73.9743,3,13
40.9882,-73.7694,3,8
40.7159,-74.0117,3,20
40.7816,-73.9474,3,7
40.6811,-74.0147,3,16
40.7527,-73.993,3,9
40.7602,-73.9889,3,20
40.771,-73.9616,3,20
40.8121,-73.9304,3,23
40.7647,-73.983,3,11
40.7678,-73.9557,3,17
40.7739,-73.8727,3,14
40.7401,-73.9862,3,21
40.7601,-73.9758,3,14
40.7325,-74.0088,3,18
40.7979,-73.9699,3,16
40.6916,-73.9588,3,17
40.7601,-73.9748,3,18
40.7699,-73.8645,3,22
40.61,-74.1597,3,2
40.7693,-73.9921,3,22
40.7363,-73.9966,3,23
40.7186,-74.0026,3,17
40.6911,-73.9895,3,7
40.7587,-73.9889,3,7
40.7601,-73.9721,3,20
40.7146,-73.9987,3,6
40.7562,-73.975,3,17
40.7083,-74.0068,3,10
40.7253,-73.9955,3,8
40.767,-73.9875,3,18
40.7568,-73.9724,3,17
40.7488,-74.0034,3,14
40.723,-74.0104,3,17
40.7245,-73.9924,3,19
40.6584,-73.9626,3,21
40.772,-73.9499,3,8
40.7259,-73.9904,3,10
40.6824,-73.8567,3,12
40.7187,-73.9485,3,9
40.6413,-73.9605,3,19
40.6951,-73.9839,3,7
40.7118,-74.0158,3,19
40.7315,-73.9969,3,21
40.7938,-73.943,3,3
40.7723,-73.9789,3,17
40.7645,-73.9825,3,21
40.7567,-73.9255,3,19
40.7412,-73.9984,3,13
40.7741,-73.8726,3,13
40.7579,-73.9718,3,21
40.7192,-74.0064,3,21
40.7575,-73.9751,3,15
40.7349,-73.98,3,7
40.7702,-73.9053,3,15
40.7174,-74.0091,3,20
40.7782,-73.9609,3,22
40.7349,-73.9979,3,7
40.7313,-73.9867,3,6
40.7329,-74.0,3,22
40.7555,-73.9711,3,14
40.7312,-73.9755,3,21
40.7467,-73.985,3,17
40.7161,-74.0102,3,23
40.7508,-73.9874,3,18
40.6771,-73.4691,3,19
40.7665,-73.9831,3,20
40.7145,-74.0157,3,17
40.8588,-73.9282,3,13
40.738,-74.0083,3,23
40.756,-73.9748,3,19
40.7384,-74.0,3,19
40.742,-74.0024,3,9
40.7659,-73.977,3,7
40.7473,-74.0067,3,13
40.8918,-73.8973,3,13
40.7248,-73.9824,3,7
40.7272,-74.0061,3,3
40.7705,-73.8671,3,19
40.7542,-73.9903,3,9
40.7426,-73.9922,3,21
40.742,-74.0045,3,12
40.7637,-73.9781,3,7
40.7444,-73.9833,3,21
40.7603,-73.9889,3,20
40.729,-74.0052,3,22
40.7552,-73.9875,3,12
40.7441,-73.9744,3,7
40.7035,-73.9887,3,4
40.7482,-73.9803,3,6
40.7519,-73.9822,3,12
40.7599,-73.9703,3,14
40.7606,-73.9991,3,13
40.7644,-73.9809,3,17
40.7596,-73.9845,3,18
40.6926,-73.9548,3,3
40.7495,-74.025,3,4
40.7676,-73.9858,3,23
40.6718,-73.9901,3,23
40.7522,-73.99,3,9
40.7211,-73.9564,3,6
40.7654,-73.9756,3,15
40.7613,-73.9712,3,17
40.7639,-73.9977,3,21
40.7249,-73.9959,3,6
40.7334,-73.9798,3,6
40.7695,-73.9854,3,19
40.7227,-73.983,3,3
40.705,-74.0161,3,19
40.692,-74.1813,3,9
40.7775,-73.9461,3,8
40.7625,-73.9824,3,8
40.7502,-73.9912,3,18
40.7634,-73.9719,3,12
40.7534,-73.9749,3,23
40.7536,-73.9785,3,18
40.7881,-73.9711,3,19
40.7521,-73.9775,3,19
40.6858,-73.9883,3,1
40.7385,-74.0057,3,21
40.7538,-73.9696,3,9
40.7486,-74.0039,3,21
40.7254,-73.9462,3,11
40.763,-73.9896,3,16
40.771,-73.8659,3,15
40.757,-73.9812,3,12
40.8186,-73.9186,3,11
40.7542,-74.0249,3,23
40.6447,-73.7819,3,14
40.7152,-74.0118,3,14
40.7448,-73.986,3,13
40.764,-73.9939,3,22
40.7038,-74.0115,3,17
40.6826,-73.9495,3,7
40.7622,-73.9639,3,17
40.75,-73.9916,3,19
40.7527,-73.9869,3,15
40.7233,-73.9913,3,22
40.8007,-73.9382,3,17
40.7419,-73.9889,3,15
40.7396,-73.9949,3,22
40.7186,-74.0039,3,9
40.7666,-73.9906,3,16
40.7327,-73.9877,3,19
40.7255,-73.994,3,20
40.6872,-74.0006,3,20
40.7073,-74.0014,3,19
40.7379,-73.992,3,22
40.6861,-73.9654,3,17
40.7377,-73.99,3,21
40.6773,-73.983,3,23
40.7074,-73.9465,3,23
40.7439,-73.9839,3,21
40.7341,-73.9932,3,15
40.7482,-73.9734,3,21
40.7701,-73.9142,3,7
40.7419,-74.0054,3,9
40.7191,-73.9543,3,19
40.7367,-73.9929,3,3
40.7679,-73.8675,3,8
40.7381,-73.9914,3,20
40.7508,-74.0035,3,1
40.7642,-73.996,3,10
40.7372,-73.9813,3,9
40.7444,-73.9924,3,9
40.7201,-74.0088,3,22
40.7485,-73.9782,3,5
40.7315,-74.0068,3,8
40.7681,-73.8621,3,20
